id_gosp;id_osoba;woj;klm;plec;internet;wyksz;nauka_lata;czy_praca;czy_pelny_etat;czy_rej_pup;dzieci;wiek
51483;2;10;1;2;2;40;12;1;1;2;1;47
51485;1;10;1;1;2;50;11;1;1;2;1;53
51485;2;10;1;2;2;60;8;2;0;2;1;50
51490;1;10;1;1;1;30;13;1;1;2;0;60
51490;2;10;1;2;1;30;12;1;1;2;0;56
51510;2;10;1;2;1;11;17;1;1;2;1;41
51510;3;10;1;2;1;51;9;2;0;2;0;16
51511;1;10;1;1;1;50;11;1;1;2;0;59
51511;2;10;1;2;1;30;13;1;1;2;0;57
51514;1;10;1;1;1;30;13;1;1;2;0;58
51514;3;10;1;1;2;50;11;2;0;2;0;30
51524;2;10;1;2;1;20;14;2;0;2;0;24
51525;1;10;1;1;1;30;14;1;1;2;1;53
51525;3;10;1;2;1;11;17;1;1;2;0;28
51526;2;10;1;1;1;11;17;1;1;2;0;28
51526;1;10;1;2;1;30;13;1;1;2;1;51
51532;1;10;1;1;1;30;13;2;0;2;0;54
51534;1;10;1;1;1;11;17;1;1;2;1;60
51534;3;10;1;1;1;12;18;1;1;2;0;31
51534;2;10;1;2;1;11;17;2;0;2;1;57
51534;4;10;1;2;1;11;17;2;0;1;0;26
51535;1;10;1;2;1;40;12;2;0;2;0;56
51535;2;10;1;2;1;11;16;1;2;2;0;28
51538;1;10;1;1;1;50;11;1;2;2;1;53
51545;2;10;4;2;1;11;17;1;1;2;0;54
51561;4;10;4;1;1;40;12;1;1;2;0;25
51561;6;10;4;1;1;51;12;1;1;2;0;21
51561;7;10;4;1;1;60;8;2;0;2;0;18
51561;2;10;4;2;1;40;12;1;1;2;1;53
51561;5;10;4;2;1;20;14;1;1;2;0;23
51562;1;10;4;1;1;30;15;1;1;2;1;44
51562;3;10;4;1;1;51;9;2;0;2;0;17
51562;2;10;4;2;1;40;12;1;1;2;1;39
51563;1;10;4;1;2;50;11;1;1;2;1;51
51566;1;10;4;1;2;11;19;2;0;2;0;60
51566;2;10;4;2;1;20;15;1;1;2;1;58
51576;1;12;4;1;1;11;17;1;1;2;0;62
51576;7;12;4;1;1;51;11;1;2;2;0;19
51576;2;12;4;2;1;20;14;2;0;2;1;59
51577;1;12;6;1;2;50;11;1;1;2;1;64
51577;2;12;6;2;2;30;13;2;0;2;1;58
51577;3;12;6;2;1;11;17;1;1;2;1;26
51579;1;12;6;2;1;50;11;1;1;2;1;40
51580;2;12;6;1;1;50;11;1;2;2;1;48
51580;4;12;6;1;1;40;12;2;0;2;0;21
51580;1;12;6;2;1;50;11;1;1;2;1;44
51581;2;12;6;1;2;60;8;2;0;2;0;45
51590;1;12;6;1;1;50;11;2;0;2;1;62
51594;3;12;6;1;1;40;14;2;0;2;0;22
51594;2;12;6;2;1;50;11;2;0;2;1;49
51598;3;12;6;2;1;30;12;1;1;2;1;40
51601;1;12;4;1;1;30;13;1;1;2;0;45
51601;3;12;4;1;1;40;12;2;0;2;0;20
51601;2;12;4;2;1;11;19;1;1;2;1;48
51610;2;12;4;2;1;30;13;1;1;2;1;46
51612;3;12;6;1;1;70;8;2;0;2;0;34
51613;1;12;6;1;1;30;13;1;1;2;1;40
51613;2;12;6;2;1;11;17;1;1;2;1;35
51615;1;12;6;2;1;11;18;2;0;1;1;40
51617;2;12;6;2;2;50;11;2;0;2;1;58
51622;1;12;6;1;1;50;11;1;1;2;0;50
51622;2;12;6;2;1;30;12;1;1;2;0;45
51623;1;12;6;1;1;50;11;1;1;2;0;30
51623;2;12;6;2;1;60;10;2;0;2;1;29
51627;1;12;6;1;2;60;8;2;0;1;0;62
51628;1;12;6;1;2;60;7;2;0;2;0;63
51650;1;12;6;1;1;30;12;1;1;2;1;40
51652;1;12;6;1;1;50;11;1;1;2;0;52
51652;2;12;6;2;1;50;11;1;1;2;1;54
51652;3;12;6;2;1;51;12;2;0;2;0;19
51653;1;12;6;1;1;50;11;1;1;2;1;36
51655;1;12;4;2;1;11;19;1;1;2;0;45
51658;1;12;6;1;2;50;11;2;0;2;0;57
51658;2;12;6;2;2;40;12;2;0;1;1;50
51662;2;12;6;2;1;60;8;2;0;2;1;56
51668;2;12;6;2;2;50;10;1;1;2;0;52
51668;4;12;6;2;1;50;12;1;1;2;0;23
51673;2;12;6;1;1;12;17;1;1;2;0;33
51674;1;12;6;1;1;50;11;1;1;2;1;47
51674;2;12;6;2;1;50;11;2;0;2;1;41
51674;3;12;6;2;1;40;14;1;2;2;0;22
51676;4;12;4;1;2;30;14;2;0;1;0;59
51679;2;12;4;1;1;12;18;1;1;2;1;41
51679;1;12;4;2;1;11;17;1;1;2;1;42
51686;1;12;6;1;2;50;11;1;1;2;0;59
51686;4;12;6;1;1;50;11;1;1;2;0;34
51686;5;12;6;2;1;30;13;1;1;2;1;32
51689;1;12;6;1;1;50;11;1;1;2;1;39
51689;2;12;6;2;1;50;11;2;0;2;1;34
51691;3;12;6;1;1;50;12;1;1;2;0;20
51691;2;12;6;2;1;30;13;2;0;1;1;47
51697;1;12;6;1;1;30;13;1;1;2;1;49
51697;2;12;6;2;1;50;11;1;1;2;1;44
51697;5;12;6;2;1;40;14;2;0;2;0;22
51698;1;12;6;2;1;11;17;1;1;2;1;57
51699;5;12;6;1;1;50;10;2;0;2;1;64
51699;2;12;6;2;1;11;17;1;1;2;1;32
51700;1;12;6;1;1;50;11;1;1;2;1;34
51702;2;12;6;1;2;50;11;1;1;2;0;36
51705;1;12;6;1;1;30;13;1;1;2;0;46
51706;1;12;6;1;2;50;11;2;0;1;1;56
51706;3;12;6;1;1;50;14;2;0;1;0;24
51706;4;12;6;1;1;50;12;2;0;1;1;23
51706;5;12;6;1;1;51;12;2;0;1;0;21
51706;2;12;6;2;1;50;11;2;0;2;1;53
51709;1;12;6;1;1;50;10;1;1;2;0;55
51709;3;12;6;1;1;40;14;1;1;2;0;23
51709;2;12;6;2;1;30;12;1;1;2;0;52
51709;4;12;6;2;1;60;14;2;0;2;0;20
51719;3;12;6;1;1;50;11;1;1;2;0;23
51719;4;12;6;2;1;30;13;2;0;2;0;23
51721;1;12;6;1;2;60;8;2;0;2;0;54
51723;2;12;6;2;2;60;8;2;0;2;1;59
51724;3;12;6;1;2;50;11;1;1;2;0;44
51724;4;12;6;2;2;50;11;1;1;2;0;35
51725;4;12;6;1;1;40;12;1;1;2;0;29
51725;3;12;6;2;1;12;15;1;1;2;0;29
51727;1;12;6;1;2;50;10;2;0;2;1;64
51727;2;12;6;2;2;50;10;1;1;2;1;58
51730;2;12;6;2;1;12;16;2;0;1;1;51
51730;4;12;6;2;1;40;11;2;0;2;0;21
51733;1;12;6;1;2;50;11;2;0;2;1;54
51733;4;12;6;1;1;50;11;1;1;2;0;29
51733;5;12;6;1;1;50;11;1;1;2;1;31
51733;2;12;6;2;2;60;8;2;0;2;1;51
51733;3;12;6;2;1;20;14;1;1;2;0;31
51733;6;12;6;2;2;60;8;2;0;2;1;23
51734;1;12;6;1;1;30;12;1;1;2;1;53
51734;4;12;6;1;1;50;12;1;1;2;0;26
51734;5;12;6;1;2;50;12;1;1;2;0;26
51734;2;12;6;2;2;50;11;2;0;2;1;52
51737;5;12;6;1;2;50;11;1;1;2;1;35
51737;3;12;6;2;2;50;11;2;0;2;1;30
51738;2;12;6;1;2;30;12;1;1;2;1;51
51738;4;12;6;1;1;30;12;1;1;2;0;30
51738;1;12;6;2;2;30;12;1;1;2;1;54
51738;5;12;6;2;2;30;12;1;1;2;0;30
51763;1;12;4;1;2;30;13;2;0;2;0;59
51765;1;12;4;1;1;30;14;2;0;2;1;46
51765;2;12;4;2;1;30;12;1;1;2;1;43
51765;3;12;4;2;1;12;15;2;0;2;0;23
51765;4;12;4;2;1;40;14;2;0;2;0;22
51767;4;12;4;1;1;12;14;1;1;2;0;26
51767;2;12;4;2;2;60;8;2;0;2;1;46
51767;3;12;4;2;1;40;13;2;0;2;0;21
51771;2;12;6;2;1;20;15;1;1;2;1;36
51773;3;12;6;2;1;40;14;2;0;2;0;23
51781;1;12;6;1;1;12;16;1;1;2;0;38
51791;1;12;6;1;1;30;13;1;1;2;0;35
51791;2;12;6;2;1;30;13;2;0;2;0;37
51794;1;12;6;1;2;50;11;1;1;2;0;59
51794;3;12;6;1;1;50;12;2;0;2;0;29
51794;4;12;6;2;1;30;12;2;0;1;1;28
51795;1;12;6;1;2;50;11;1;1;2;0;43
51795;2;12;6;2;1;30;13;1;1;2;0;38
51797;3;12;6;2;1;40;13;2;0;2;0;21
51801;1;12;6;1;1;50;11;1;1;2;0;60
51801;4;12;6;1;1;40;12;1;1;2;0;28
51801;2;12;6;2;1;50;11;2;0;1;0;53
51802;1;12;6;1;1;30;13;1;1;2;0;55
51802;3;12;6;1;1;30;12;1;1;2;1;29
51802;2;12;6;2;1;50;11;2;0;2;1;51
51802;6;12;6;2;1;51;12;2;0;2;0;18
51804;3;12;4;1;1;50;11;2;0;2;1;37
51804;4;12;4;1;1;40;13;2;0;2;0;21
51804;2;12;4;2;1;11;17;1;1;2;1;47
51820;3;12;6;2;1;11;18;1;1;2;1;30
51825;3;12;6;1;1;50;13;1;1;2;0;25
51827;1;12;6;1;1;30;13;1;1;2;0;53
51827;4;12;6;1;1;30;15;1;1;2;0;28
51827;5;12;6;1;1;40;15;1;2;2;0;22
51827;2;12;6;2;1;30;13;1;1;2;0;54
51829;1;12;6;1;2;50;11;1;1;2;0;50
51829;3;12;6;2;1;11;15;1;1;2;0;25
51830;1;12;6;1;1;50;11;1;1;2;0;53
51830;3;12;6;1;1;50;11;1;1;2;0;25
51830;2;12;6;2;2;60;8;2;0;2;0;54
51831;2;12;4;2;1;11;17;1;1;2;1;49
51841;3;12;6;1;1;11;15;1;1;2;0;29
51849;1;12;1;1;1;20;14;1;1;2;0;28
51851;1;12;1;2;1;11;18;1;2;2;0;35
51857;1;12;1;1;1;11;14;1;1;2;0;26
51858;2;12;1;1;2;60;8;2;0;2;0;54
51863;2;12;1;1;1;11;18;1;1;2;0;30
51863;1;12;1;2;1;11;17;1;1;2;0;55
51863;3;12;1;2;1;11;17;1;1;2;0;32
51872;2;12;1;1;1;30;13;1;1;2;0;37
51872;3;12;1;2;1;30;12;1;1;2;1;29
51892;1;12;1;1;1;50;11;2;0;2;0;62
51901;2;12;1;1;1;12;18;2;0;2;0;63
51906;1;12;1;1;1;30;11;1;1;2;1;55
51906;4;12;1;1;1;40;12;1;1;2;0;30
51906;2;12;1;2;2;12;15;1;1;2;0;56
51913;1;12;1;1;1;30;14;1;1;2;1;58
51913;2;12;1;2;1;30;14;1;1;2;0;58
51915;1;12;1;1;1;11;18;1;1;2;0;28
51915;2;12;1;2;1;11;17;1;1;2;1;27
51917;1;12;1;2;1;11;18;1;1;2;1;58
51919;1;12;1;1;1;11;17;1;1;2;1;34
51919;2;12;1;2;1;11;17;1;1;2;1;34
51920;1;12;1;1;1;40;12;1;1;2;1;33
51920;2;12;1;2;1;11;19;1;1;2;1;32
51921;1;12;1;1;1;11;19;1;1;2;0;36
51921;2;12;1;2;1;11;19;1;1;2;0;36
51925;2;12;1;2;1;11;17;1;1;2;0;32
51926;2;12;1;1;1;51;9;2;0;2;0;17
51926;1;12;1;2;1;11;17;1;1;2;1;46
51932;2;12;1;1;1;11;17;1;1;2;0;55
51932;1;12;1;2;1;40;12;2;0;2;1;51
51932;3;12;1;2;1;51;10;2;0;2;0;19
51933;1;12;1;1;1;12;15;1;1;2;1;35
51933;2;12;1;2;1;20;14;1;1;2;1;32
51934;3;12;1;1;1;50;11;1;1;2;0;37
51934;4;12;1;2;1;11;17;1;1;2;1;35
51935;1;12;1;1;1;40;13;1;2;2;1;57
51935;2;12;1;2;1;11;18;1;1;2;1;55
51935;4;12;1;2;1;11;17;1;1;2;0;26
51950;1;12;1;1;1;11;19;1;1;2;0;32
51950;2;12;1;2;1;11;17;1;1;2;0;29
51952;1;12;1;1;1;11;17;1;1;2;1;35
51952;2;12;1;2;1;11;16;2;0;1;1;36
51953;2;12;1;2;1;11;17;1;2;2;1;44
51974;5;12;1;1;1;30;13;1;1;2;0;27
51974;2;12;1;2;1;20;14;1;2;2;0;56
51974;3;12;1;2;1;11;17;2;0;1;0;28
51974;4;12;1;2;1;12;16;1;1;2;0;24
51983;1;12;4;1;1;11;17;1;1;2;1;62
51993;1;12;4;1;1;50;10;1;1;2;1;48
51993;3;12;4;1;1;40;13;2;0;2;0;22
51993;2;12;4;2;1;30;12;1;1;2;1;46
52000;1;12;3;1;1;11;18;1;1;2;1;58
52000;2;12;3;2;2;30;13;2;0;2;1;57
52006;2;12;3;2;2;50;11;2;0;2;1;59
52009;2;12;3;1;1;30;13;1;1;2;0;49
52009;1;12;3;2;1;10;21;1;1;2;1;47
52009;3;12;3;2;1;60;12;2;0;2;0;19
52021;1;14;5;2;1;11;20;1;1;2;1;55
52021;2;14;5;2;1;51;9;2;0;2;0;17
52030;1;14;5;1;1;50;11;1;1;2;0;39
52030;2;14;5;2;1;11;17;2;0;2;0;39
52032;2;14;6;1;2;60;8;2;0;2;0;62
52034;2;14;6;1;2;60;8;1;1;2;0;50
52034;5;14;6;1;1;51;9;2;0;2;0;19
52034;3;14;6;2;2;60;8;2;0;2;1;40
52036;2;14;6;2;1;30;13;1;1;2;1;46
52036;3;14;6;2;1;12;15;1;1;2;1;23
52036;4;14;6;2;1;12;15;2;0;2;0;20
52036;5;14;6;2;1;51;9;2;0;2;0;18
52052;1;14;4;1;1;30;13;1;1;2;1;55
52055;1;14;6;1;1;12;16;1;1;2;1;37
52055;2;14;6;2;1;11;17;1;1;2;1;36
52056;2;14;6;1;1;50;11;1;1;2;1;60
52056;3;14;6;1;1;12;16;1;1;2;0;27
52056;1;14;6;2;1;11;21;2;0;2;1;57
52059;2;14;6;1;1;50;11;1;1;2;1;60
52063;2;14;6;1;1;50;11;1;1;2;1;42
52063;3;14;6;1;1;12;14;1;1;2;0;38
52063;1;14;6;2;1;30;12;1;1;2;1;32
52066;1;14;5;1;1;30;12;1;1;2;1;31
52066;2;14;5;2;1;40;12;1;2;2;1;28
52069;1;14;5;1;1;30;13;1;1;2;0;30
52070;2;14;5;2;1;50;12;1;1;2;1;30
52071;1;14;6;1;2;30;13;1;1;2;1;52
52071;3;14;6;1;1;51;11;2;0;2;0;19
52071;2;14;6;2;1;40;12;1;1;2;1;47
52072;1;14;6;1;2;60;7;1;1;2;1;64
52075;2;14;6;1;2;70;7;2;0;2;0;38
52076;3;14;6;1;1;30;14;1;1;2;0;28
52089;1;14;5;1;1;50;11;1;1;2;1;53
52089;3;14;5;1;1;12;16;1;1;2;0;28
52089;2;14;5;2;1;50;11;1;1;2;1;49
52095;2;14;4;1;2;60;7;2;0;2;0;59
52095;6;14;4;2;1;60;8;2;0;2;0;47
52095;9;14;4;2;2;60;7;2;0;2;0;30
52096;2;14;4;2;1;50;11;1;1;2;0;50
52119;1;14;6;1;1;50;11;1;1;2;0;40
52119;3;14;6;1;1;51;9;2;0;2;0;17
52119;2;14;6;2;1;30;12;2;0;1;1;40
52120;1;14;6;1;2;50;11;1;2;2;1;56
52120;2;14;6;2;2;50;11;1;2;2;1;55
52120;4;14;6;2;1;30;12;2;0;1;0;27
52121;1;14;6;1;2;50;11;1;1;2;1;55
52121;2;14;6;2;2;50;11;2;0;1;1;50
52121;4;14;6;2;1;51;9;2;0;2;0;17
52123;1;14;6;1;1;50;11;1;1;2;0;40
52123;2;14;6;2;1;30;12;1;1;2;0;38
52124;2;14;6;1;1;60;8;1;1;2;0;39
52124;3;14;6;1;1;30;12;2;0;1;0;26
52127;1;14;6;1;1;30;14;2;0;2;0;44
52127;2;14;6;2;1;40;12;1;1;2;1;43
52129;2;14;6;2;1;11;17;1;1;2;1;41
52139;1;14;6;1;1;12;16;1;1;2;0;28
52139;2;14;6;2;1;11;17;1;1;2;1;27
52149;1;14;6;1;2;60;10;1;1;2;1;59
52149;2;14;6;2;2;60;8;2;0;2;1;57
52149;4;14;6;2;1;50;11;2;0;2;1;33
52158;2;14;6;2;1;20;14;1;1;2;0;57
52160;2;14;5;1;1;11;18;1;1;2;1;35
52160;1;14;5;2;1;11;17;1;1;2;1;35
52161;2;14;6;2;1;40;14;1;1;2;1;34
52162;2;14;6;2;2;30;13;2;0;2;1;59
52167;2;14;6;2;1;11;17;1;1;2;1;40
52169;3;14;4;1;1;51;9;2;0;2;0;19
52169;2;14;4;2;1;30;13;1;1;2;1;37
52170;2;14;4;2;1;30;11;1;1;2;1;52
52177;1;14;4;1;2;50;10;1;1;2;1;58
52177;3;14;4;1;1;12;14;1;1;2;0;25
52179;1;14;4;1;1;12;15;1;1;2;1;43
52179;3;14;4;1;1;51;10;2;0;2;0;17
52179;2;14;4;2;1;11;17;1;1;2;1;40
52180;3;14;4;1;1;51;10;2;0;2;0;17
52183;1;14;4;1;1;30;13;1;1;2;1;54
52183;2;14;4;2;1;30;13;1;1;2;1;53
52183;3;14;4;2;1;11;17;1;1;2;1;29
52185;2;14;5;2;2;30;13;2;0;2;1;58
52185;3;14;5;2;1;40;12;1;1;2;1;28
52187;1;14;6;2;1;11;18;1;1;2;0;41
52194;1;14;6;1;1;50;11;1;1;2;0;37
52194;2;14;6;2;1;12;17;1;1;2;1;31
52196;1;14;6;1;1;50;10;1;1;2;1;49
52196;3;14;6;1;1;51;9;2;0;2;0;17
52196;2;14;6;2;1;30;15;1;2;2;1;50
52198;1;14;4;1;1;11;18;1;1;2;1;54
52198;2;14;4;2;1;40;12;2;0;2;1;51
52223;1;14;6;1;1;50;11;1;1;2;0;40
52226;2;14;6;1;1;50;11;1;1;2;1;49
52226;3;14;6;1;1;51;11;2;0;2;0;19
52226;1;14;6;2;1;50;11;1;1;2;1;49
52226;4;14;6;2;1;30;13;1;1;2;0;23
52231;2;14;6;1;1;50;11;1;1;2;1;38
52231;1;14;6;2;1;50;11;1;2;2;1;38
52232;2;14;6;2;1;30;13;1;1;2;1;49
52235;1;14;4;1;1;11;18;1;1;2;0;31
52235;2;14;4;2;1;12;16;1;1;2;1;31
52247;1;14;6;1;1;50;11;1;1;2;1;55
52247;2;14;6;2;1;40;12;1;2;2;1;51
52247;4;14;6;2;1;40;12;1;1;2;1;22
52248;2;14;6;2;2;50;8;2;0;1;1;44
52248;5;14;6;2;2;51;10;1;2;2;1;25
52249;1;14;6;1;2;50;11;1;1;2;0;49
52249;3;14;6;1;1;30;12;1;1;2;0;26
52249;2;14;6;2;1;40;12;1;1;2;1;47
52250;1;14;6;1;1;60;8;2;0;1;1;55
52250;3;14;6;2;1;60;7;2;0;1;1;26
52251;1;14;6;1;2;50;11;2;0;2;1;61
52251;3;14;6;1;1;50;11;2;0;1;0;30
52251;2;14;6;2;2;60;8;1;1;2;1;54
52252;3;14;6;1;2;50;11;2;0;1;1;52
52253;1;14;6;1;2;50;11;1;1;2;1;55
52253;3;14;6;1;2;50;12;1;1;2;0;33
52253;2;14;6;2;2;50;11;1;1;2;1;51
52261;1;14;5;1;1;30;13;1;1;2;0;62
52263;1;14;5;1;2;50;11;1;1;2;0;59
52263;2;14;5;2;2;30;12;2;0;2;1;54
52265;4;14;6;1;2;50;11;1;1;2;1;35
52266;1;14;6;1;2;50;10;1;1;2;1;57
52266;6;14;6;1;1;50;11;1;1;2;0;21
52266;8;14;6;1;1;40;12;1;1;2;1;28
52266;2;14;6;2;2;50;10;1;1;2;1;52
52266;3;14;6;2;1;50;11;1;1;2;1;31
52266;4;14;6;2;1;30;13;1;1;2;1;28
52266;5;14;6;2;1;30;13;1;1;2;1;28
52269;1;14;6;1;2;50;11;2;0;2;1;64
52269;5;14;6;2;1;40;14;2;0;1;0;24
52270;2;14;6;2;1;60;8;2;0;1;1;36
52271;2;14;6;2;2;50;11;2;0;1;1;38
52272;1;14;6;1;2;50;9;2;0;2;1;59
52273;1;14;6;1;1;60;8;1;1;2;0;60
52273;4;14;6;1;2;50;11;1;1;2;1;39
52273;2;14;6;2;2;60;8;2;0;2;1;59
52273;3;14;6;2;1;30;12;1;1;2;1;35
52274;2;14;6;1;1;11;18;1;1;2;0;53
52275;3;14;6;1;1;20;16;1;1;2;0;31
52275;4;14;6;2;1;11;16;1;1;2;1;29
52283;1;14;4;1;2;60;8;2;0;2;0;56
52299;1;14;6;2;1;30;12;2;0;1;1;36
52300;1;14;6;1;2;50;11;1;1;2;1;57
52300;5;14;6;1;1;51;11;2;0;2;0;18
52300;2;14;6;2;2;50;11;1;1;2;1;45
52300;3;14;6;2;1;40;13;2;0;2;0;23
52309;1;14;6;1;1;30;13;1;1;2;1;44
52309;2;14;6;2;1;20;14;1;1;2;1;44
52309;3;14;6;2;1;51;12;2;0;2;0;20
52311;1;14;6;1;1;50;11;1;1;2;1;51
52311;2;14;6;2;1;30;12;1;1;2;1;48
52311;3;14;6;1;1;40;15;1;1;2;1;25
52311;4;14;6;2;1;12;15;1;1;2;1;25
52314;1;14;6;2;1;50;11;1;1;2;1;37
52315;1;14;6;1;1;50;11;2;0;1;0;51
52315;2;14;6;2;2;50;11;2;0;1;1;48
52315;4;14;6;2;1;40;13;1;1;2;1;23
52317;1;14;6;1;1;50;11;1;1;2;1;48
52317;2;14;6;2;1;30;12;1;1;2;1;45
52317;3;14;6;2;1;40;14;2;0;2;0;22
52318;1;14;6;1;1;30;12;1;1;2;1;44
52318;2;14;6;2;1;30;13;1;1;2;1;43
52318;3;14;6;2;1;60;8;2;0;2;0;17
52321;1;14;6;1;2;60;8;1;1;1;1;47
52321;2;14;6;2;2;40;12;1;1;2;0;42
52321;3;14;6;2;1;30;13;1;1;2;0;24
52322;1;14;6;1;1;30;14;1;1;2;0;35
52322;2;14;6;1;2;60;7;2;0;2;0;63
52322;3;14;6;1;1;50;11;1;1;2;1;40
52323;4;14;6;1;1;50;12;1;1;2;1;27
52323;1;14;6;2;1;30;13;1;1;2;0;46
52323;2;14;6;2;1;12;16;2;0;2;1;25
52325;2;14;6;2;1;50;11;2;0;2;1;59
52325;4;14;6;2;1;30;14;2;0;2;0;29
52325;5;14;6;2;1;11;17;1;1;2;1;28
52329;1;14;6;1;1;50;11;1;1;2;1;40
52331;1;14;6;1;1;30;13;1;1;2;1;50
52331;2;14;6;2;2;50;11;1;1;2;1;44
52333;1;14;6;1;1;11;20;1;1;2;1;51
52333;3;14;6;1;1;11;18;2;0;1;0;27
52333;5;14;6;1;1;40;14;2;0;2;0;22
52333;2;14;6;2;1;11;19;1;1;2;0;51
52333;4;14;6;2;1;12;16;1;1;2;0;25
52334;1;14;6;1;1;50;11;1;1;2;0;43
52334;4;14;6;1;1;51;10;2;0;2;0;18
52334;2;14;6;2;1;50;11;1;1;2;0;40
52335;3;14;6;1;2;50;11;2;0;1;0;49
52338;1;14;6;1;2;50;11;1;1;2;0;53
52338;2;14;6;2;2;30;14;1;1;2;1;50
52339;1;14;6;1;1;50;10;1;1;2;0;53
52339;2;14;6;2;1;50;11;1;1;2;0;52
52340;2;14;6;2;2;50;11;1;1;2;1;48
52341;1;14;6;1;2;50;10;1;1;2;0;52
52341;4;14;6;1;1;50;12;1;1;2;0;21
52341;2;14;6;2;2;60;8;1;1;2;1;49
52342;4;14;6;1;1;12;16;2;0;2;0;24
52342;2;14;6;2;1;30;14;1;1;2;1;47
52342;3;14;6;2;1;11;16;1;1;2;0;25
52342;6;14;6;2;1;51;10;2;0;2;0;18
52344;1;14;4;1;1;30;11;1;1;2;0;57
52350;1;14;6;1;2;30;13;1;1;2;1;30
52351;1;14;6;1;2;50;11;1;1;2;0;59
52351;4;14;6;1;1;30;13;1;1;2;0;28
52351;2;14;6;2;2;60;8;1;1;2;1;57
52351;5;14;6;2;1;40;12;1;1;2;1;20
52352;1;14;6;1;2;50;11;1;1;2;0;54
52352;2;14;6;2;2;30;13;1;1;2;1;54
52352;4;14;6;2;1;40;12;1;1;2;1;30
52352;6;14;6;2;1;40;12;2;0;1;0;29
52354;1;14;5;1;1;50;11;1;1;1;0;44
52354;3;14;5;1;1;51;10;2;0;2;0;18
52354;2;14;5;2;1;50;11;1;1;2;0;41
52356;1;14;5;1;2;50;11;2;0;2;1;61
52356;2;14;5;2;2;50;11;2;0;2;1;58
52361;2;14;4;2;1;12;17;1;1;2;0;29
52365;1;14;4;1;2;30;12;1;1;2;0;63
52375;2;14;6;1;1;12;19;1;1;2;1;38
52375;1;14;6;2;1;12;15;1;1;2;1;35
52378;3;14;6;1;1;51;10;2;0;2;0;17
52378;2;14;6;2;1;30;12;1;1;2;1;42
52379;1;14;6;2;1;11;17;1;1;2;1;40
52391;1;14;4;1;1;50;11;1;1;2;0;60
52392;1;14;4;1;1;12;16;1;1;2;1;34
52395;2;14;6;2;2;50;12;1;1;2;1;55
52408;1;14;6;1;2;50;11;2;0;2;1;53
52408;2;14;6;2;1;40;13;2;0;2;1;50
52410;1;14;6;1;1;30;13;1;1;2;1;42
52411;1;14;6;1;2;50;11;1;1;2;1;45
52411;3;14;6;2;1;30;13;1;1;2;0;22
52411;4;14;6;2;1;40;12;1;1;2;0;21
52411;5;14;6;2;1;40;12;1;1;2;0;20
52411;9;14;6;2;1;40;12;1;1;2;0;35
52414;1;14;4;1;1;12;18;2;0;2;1;59
52415;1;14;4;1;1;50;11;1;1;2;1;52
52415;2;14;4;2;1;30;13;1;1;2;1;50
52417;1;14;4;1;2;50;11;1;1;2;1;50
52417;2;14;4;2;2;50;11;1;1;2;1;37
52417;3;14;4;2;1;51;11;2;0;2;0;18
52420;3;14;4;1;1;30;13;1;1;2;0;44
52420;4;14;4;2;1;30;13;1;1;2;0;40
52421;1;14;6;1;1;50;11;1;1;2;0;39
52421;2;14;6;2;1;40;12;1;1;2;1;28
52422;1;14;6;1;1;50;10;1;1;2;1;52
52422;2;14;6;2;2;60;8;1;1;2;0;46
52422;3;14;6;2;1;12;15;1;1;2;0;23
52423;3;14;6;1;2;50;12;1;1;2;0;25
52425;1;14;6;1;1;30;14;1;1;2;1;41
52425;2;14;6;2;1;11;17;1;1;2;1;39
52426;3;14;6;1;1;40;13;2;0;1;0;31
52426;1;14;6;2;1;20;14;2;0;1;1;56
52431;1;14;4;1;1;50;11;1;1;2;0;30
52435;1;14;4;1;1;30;12;2;0;2;1;53
52435;3;14;4;1;1;12;17;1;1;2;0;25
52435;2;14;4;2;1;11;18;1;1;2;1;46
52443;1;14;3;2;1;11;18;1;1;2;1;40
52456;1;14;3;1;1;60;8;2;0;1;1;56
52456;3;14;3;1;1;60;10;2;0;2;0;17
52456;2;14;3;2;1;50;11;2;0;1;1;44
52458;2;14;3;1;2;50;10;1;1;2;1;60
52458;3;14;3;1;1;30;12;1;1;2;1;32
52458;4;14;3;2;1;30;13;2;0;1;1;24
52462;1;14;3;1;1;12;18;1;1;2;1;37
52462;2;14;3;2;1;11;17;1;1;2;1;36
52473;1;14;2;1;1;30;13;1;1;2;0;60
52487;2;14;2;2;1;20;14;1;1;2;1;54
52489;1;14;2;2;1;11;17;1;1;2;0;46
52490;1;14;2;1;1;30;13;1;1;2;1;46
52490;2;14;2;2;1;30;13;1;1;2;0;47
52490;4;14;2;2;1;40;15;2;0;2;1;23
52494;4;14;2;1;1;12;15;2;0;2;0;23
52499;1;14;4;1;1;20;13;1;1;2;0;26
52499;2;14;4;2;1;50;11;1;1;2;0;50
52501;1;14;4;1;2;50;11;2;0;1;1;61
52505;1;14;4;1;1;12;21;1;1;2;1;30
52505;2;14;4;2;1;11;18;1;1;2;1;30
52506;1;14;4;2;2;50;11;2;0;2;0;58
52521;2;14;1;2;1;11;17;1;1;2;0;58
52528;2;14;1;2;1;30;13;1;1;2;1;48
52530;1;14;1;1;2;60;8;2;0;2;0;63
52530;2;14;1;2;2;30;13;1;1;2;1;57
52531;1;14;1;1;1;11;17;1;1;2;0;51
